OrderID,CustomerID,EmployeeID,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderDate,ProductID,UnitPrice,Quantity,Discount,_Sales
10312,WANDK,2,08-03-2023,18-02-2023,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,08-02-2023,28,36.4,4,0,145.6
10301,WANDK,8,22-02-2023,02-02-2023,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,25-01-2023,56,30.4,20,0,608
10301,WANDK,8,22-02-2023,02-02-2023,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,25-01-2023,40,14.7,10,0,147
10286,QUICK,8,03-02-2023,15-01-2023,3,229.24,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,06-01-2023,62,39.4,40,0,1576
10286,QUICK,8,03-02-2023,15-01-2023,3,229.24,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,06-01-2023,35,14.4,100,0,1440
10284,LEHMS,4,01-02-2023,12-01-2023,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,04-01-2023,44,15.5,21,0,325.5
10277,MORGK,2,22-01-2023,29-12-2022,3,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,25-12-2022,28,36.4,20,0,728
10277,MORGK,2,22-01-2023,29-12-2022,3,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,25-12-2022,62,39.4,12,0,472.8
10273,QUICK,3,18-01-2023,28-12-2022,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,21-12-2022,33,2,20,0,40
10267,FRANK,4,11-01-2023,22-12-2022,1,208.58,Frankenversand,Berliner Platz 43,München,,80805,Germany,14-12-2022,40,14.7,50,0,735
10260,OTTIK,4,01-01-2023,14-12-2022,1,55.09,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,04-12-2022,57,15.6,50,0,780
10249,TOMSP,6,01-01-2023,25-11-2022,1,11.61,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,20-11-2022,51,42.4,40,0,1696
10249,TOMSP,6,01-01-2023,25-11-2022,1,11.61,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,20-11-2022,14,18.6,9,0,167.4
11043,SPECD,5,04-10-2024,13-09-2024,2,8.8,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,06-09-2024,11,21,10,0,210
10973,LACOR,6,05-09-2024,11-08-2024,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,08-08-2024,75,7.75,10,0,77.5
10973,LACOR,6,05-09-2024,11-08-2024,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,08-08-2024,41,9.65,6,0,57.9
10973,LACOR,6,05-09-2024,11-08-2024,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,08-08-2024,26,31.23,5,0,156.15
10972,LACOR,4,05-09-2024,10-08-2024,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,08-08-2024,33,2.5,7,0,17.5
10972,LACOR,4,05-09-2024,10-08-2024,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,08-08-2024,17,39,6,0,234
10971,FRANR,2,05-09-2024,17-08-2024,2,121.82,France restauration,"54, rue Royale",Nantes,,44000,France,08-08-2024,29,123.79,14,0,1733.06
10964,SPECD,3,01-09-2024,08-08-2024,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,04-08-2024,38,263.5,5,0,1317.5
10964,SPECD,3,01-09-2024,08-08-2024,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,04-08-2024,18,62.5,6,0,375
10964,SPECD,3,01-09-2024,08-08-2024,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,04-08-2024,69,36,10,0,360
10940,BONAP,8,23-08-2024,07-08-2024,3,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France,26-07-2024,7,30,8,0,240
10940,BONAP,8,23-08-2024,07-08-2024,3,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France,26-07-2024,13,6,20,0,120
10932,BONAP,8,18-08-2024,08-08-2024,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,21-07-2024,72,34.8,16,0,556.8
10927,LACOR,4,17-08-2024,23-08-2024,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,20-07-2024,52,7,5,0,35
10927,LACOR,4,17-08-2024,23-08-2024,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,20-07-2024,76,18,20,0,360
10927,LACOR,4,17-08-2024,23-08-2024,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,20-07-2024,20,81,5,0,405
10907,SPECD,6,09-08-2024,14-07-2024,3,9.19,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,12-07-2024,75,7.75,14,0,108.5
10890,DUMON,7,31-07-2024,05-07-2024,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,03-07-2024,17,39,15,0,585
10890,DUMON,7,31-07-2024,05-07-2024,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,03-07-2024,41,9.65,14,0,135.1
10890,DUMON,7,31-07-2024,05-07-2024,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,03-07-2024,34,14,10,0,140
10876,BONAP,7,24-07-2024,29-06-2024,3,60.42,Bon app',"12, rue des Bouchers",Marseille,,13008,France,26-06-2024,64,33.25,20,0,665
10876,BONAP,7,24-07-2024,29-06-2024,3,60.42,Bon app',"12, rue des Bouchers",Marseille,,13008,France,26-06-2024,46,12,21,0,252
10858,LACOR,2,13-07-2024,20-06-2024,1,52.51,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,15-06-2024,7,30,5,0,150
10858,LACOR,2,13-07-2024,20-06-2024,1,52.51,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,15-06-2024,27,43.9,10,0,439
10858,LACOR,2,13-07-2024,20-06-2024,1,52.51,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,15-06-2024,70,15,4,0,60
10860,FRANR,3,13-07-2024,21-06-2024,3,19.26,France restauration,"54, rue Royale",Nantes,,44000,France,15-06-2024,51,53,3,0,159
10860,FRANR,3,13-07-2024,21-06-2024,3,19.26,France restauration,"54, rue Royale",Nantes,,44000,France,15-06-2024,76,18,20,0,360
10832,LAMAI,2,28-06-2024,05-06-2024,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,31-05-2024,64,33.25,3,0,99.75
10826,BLONP,6,26-06-2024,23-06-2024,1,7.09,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,29-05-2024,57,19.5,15,0,292.5
10826,BLONP,6,26-06-2024,23-06-2024,1,7.09,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,29-05-2024,31,12.5,35,0,437.5
10827,BONAP,1,12-06-2024,23-06-2024,2,63.54,Bon app',"12, rue des Bouchers",Marseille,,13008,France,29-05-2024,39,18,21,0,378
10827,BONAP,1,12-06-2024,23-06-2024,2,63.54,Bon app',"12, rue des Bouchers",Marseille,,13008,France,29-05-2024,10,31,15,0,465
10814,VICTE,3,19-06-2024,31-05-2024,3,130.94,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,22-05-2024,41,9.65,20,0,193
10806,VICTE,3,14-06-2024,22-05-2024,2,22.11,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,17-05-2024,65,21.05,2,0,42.1
10789,FOLIG,1,05-06-2024,17-05-2024,2,100.6,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,08-05-2024,18,62.5,30,0,1875
10789,FOLIG,1,05-06-2024,17-05-2024,2,100.6,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,08-05-2024,35,18,15,0,270
10789,FOLIG,1,05-06-2024,17-05-2024,2,100.6,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,08-05-2024,68,12.5,18,0,225
10789,FOLIG,1,05-06-2024,17-05-2024,2,100.6,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,08-05-2024,63,43.9,30,0,1317
10763,FOLIG,3,17-05-2024,24-04-2024,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,19-04-2024,24,4.5,20,0,90
10763,FOLIG,3,17-05-2024,24-04-2024,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,19-04-2024,22,21,6,0,126
10763,FOLIG,3,17-05-2024,24-04-2024,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,19-04-2024,21,10,40,0,400
10739,VINET,3,26-04-2024,03-04-2024,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,29-03-2024,52,7,18,0,126
10739,VINET,3,26-04-2024,03-04-2024,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,29-03-2024,36,19,6,0,114
10738,SPECD,2,26-04-2024,04-04-2024,1,2.91,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,29-03-2024,16,17.45,3,0,52.35
10737,VINET,2,25-04-2024,04-04-2024,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,28-03-2024,41,9.65,12,0,115.8
10737,VINET,2,25-04-2024,04-04-2024,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,28-03-2024,13,6,4,0,24
10732,BONAP,3,20-04-2024,24-03-2024,1,16.97,Bon app',"12, rue des Bouchers",Marseille,,13008,France,23-03-2024,76,18,20,0,360
10715,BONAP,3,23-03-2024,15-03-2024,1,63.2,Bon app',"12, rue des Bouchers",Marseille,,13008,France,09-03-2024,71,21.5,30,0,645
10715,BONAP,3,23-03-2024,15-03-2024,1,63.2,Bon app',"12, rue des Bouchers",Marseille,,13008,France,09-03-2024,10,31,21,0,651
10683,DUMON,2,10-03-2024,16-02-2024,1,4.4,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,11-02-2024,52,7,9,0,63
10679,BLONP,8,07-03-2024,15-02-2024,3,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,08-02-2024,59,55,12,0,660
10671,FRANR,1,01-03-2024,09-02-2024,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,02-02-2024,65,21.05,12,0,252.6
10671,FRANR,1,01-03-2024,09-02-2024,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,02-02-2024,62,49.3,10,0,493
10671,FRANR,1,01-03-2024,09-02-2024,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,02-02-2024,16,17.45,10,0,174.5
10634,FOLIG,4,28-01-2024,06-01-2024,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,31-12-2023,75,7.75,2,0,15.5
10634,FOLIG,4,28-01-2024,06-01-2024,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,31-12-2023,51,53,15,0,795
10634,FOLIG,4,28-01-2024,06-01-2024,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,31-12-2023,18,62.5,50,0,3125
10634,FOLIG,4,28-01-2024,06-01-2024,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,31-12-2023,7,30,35,0,1050
10628,BLONP,4,25-01-2024,05-01-2024,3,30.36,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,28-12-2023,1,18,25,0,450
10609,DUMON,7,06-01-2024,15-12-2023,2,1.85,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,09-12-2023,21,10,6,0,60
10609,DUMON,7,06-01-2024,15-12-2023,2,1.85,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,09-12-2023,10,31,10,0,310
10609,DUMON,7,06-01-2024,15-12-2023,2,1.85,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,09-12-2023,1,18,3,0,54
10566,BLONP,9,25-11-2023,03-11-2023,1,88.4,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,28-10-2023,76,18,10,0,180
10546,VICTE,1,05-11-2023,12-10-2023,3,194.72,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,08-10-2023,62,49.3,40,0,1972
10546,VICTE,1,05-11-2023,12-10-2023,3,194.72,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,08-10-2023,35,18,30,0,540
10546,VICTE,1,05-11-2023,12-10-2023,3,194.72,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,08-10-2023,7,30,10,0,300
10525,BONAP,1,15-10-2023,08-10-2023,2,11.06,Bon app',"12, rue des Bouchers",Marseille,,13008,France,17-09-2023,36,19,30,0,570
10480,FOLIG,6,02-09-2023,09-08-2023,2,1.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,05-08-2023,59,44,12,0,528
10480,FOLIG,6,02-09-2023,09-08-2023,2,1.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,05-08-2023,47,7.6,30,0,228
10470,BONAP,4,24-08-2023,30-07-2023,2,64.56,Bon app',"12, rue des Bouchers",Marseille,,13008,France,27-07-2023,64,26.6,8,0,212.8
10470,BONAP,4,24-08-2023,30-07-2023,2,64.56,Bon app',"12, rue des Bouchers",Marseille,,13008,France,27-07-2023,23,7.2,15,0,108
10470,BONAP,4,24-08-2023,30-07-2023,2,64.56,Bon app',"12, rue des Bouchers",Marseille,,13008,France,27-07-2023,18,50,30,0,1500
10459,VICTE,4,12-08-2023,16-07-2023,2,25.09,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,15-07-2023,72,27.8,40,0,1112
10449,BLONP,3,03-08-2023,15-07-2023,2,53.3,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,06-07-2023,10,24.8,14,0,347.2
10449,BLONP,3,03-08-2023,15-07-2023,2,53.3,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,06-07-2023,62,39.4,35,0,1379
10449,BLONP,3,03-08-2023,15-07-2023,2,53.3,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,06-07-2023,52,5.6,20,0,112
10436,BLONP,3,21-07-2023,29-06-2023,2,156.66,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,23-06-2023,46,9.6,5,0,48
10413,LAMAI,3,29-06-2023,03-06-2023,2,95.66,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,01-06-2023,76,14.4,14,0,201.6
10413,LAMAI,3,29-06-2023,03-06-2023,2,95.66,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,01-06-2023,62,39.4,40,0,1576
10413,LAMAI,3,29-06-2023,03-06-2023,2,95.66,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,01-06-2023,1,14.4,24,0,345.6
10408,FOLIG,8,23-06-2023,01-06-2023,1,11.26,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,26-05-2023,62,39.4,35,0,1379
10408,FOLIG,8,23-06-2023,01-06-2023,1,11.26,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,26-05-2023,54,5.9,6,0,35.4
10408,FOLIG,8,23-06-2023,01-06-2023,1,11.26,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,26-05-2023,37,20.8,10,0,208
10362,BONAP,3,10-05-2023,15-04-2023,1,96.04,Bon app',"12, rue des Bouchers",Marseille,,13008,France,12-04-2023,54,5.9,24,0,141.6
10362,BONAP,3,10-05-2023,15-04-2023,1,96.04,Bon app',"12, rue des Bouchers",Marseille,,13008,France,12-04-2023,51,42.4,20,0,848
10362,BONAP,3,10-05-2023,15-04-2023,1,96.04,Bon app',"12, rue des Bouchers",Marseille,,13008,France,12-04-2023,25,11.2,50,0,560
10360,BLONP,4,07-05-2023,19-04-2023,3,131.7,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,09-04-2023,38,210.8,10,0,2108
10360,BLONP,4,07-05-2023,19-04-2023,3,131.7,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,09-04-2023,28,36.4,30,0,1092
10360,BLONP,4,07-05-2023,19-04-2023,3,131.7,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,09-04-2023,29,99,35,0,3465
10360,BLONP,4,07-05-2023,19-04-2023,3,131.7,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,09-04-2023,49,16,35,0,560
10360,BLONP,4,07-05-2023,19-04-2023,3,131.7,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,09-04-2023,54,5.9,28,0,165.2
10334,VICTE,8,05-04-2023,15-03-2023,2,8.56,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,08-03-2023,68,10,10,0,100
10334,VICTE,8,05-04-2023,15-03-2023,2,8.56,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,08-03-2023,52,5.6,8,0,44.8
10331,BONAP,9,14-04-2023,08-03-2023,1,10.19,Bon app',"12, rue des Bouchers",Marseille,,13008,France,03-03-2023,54,5.9,15,0,88.5
10311,DUMON,1,19-02-2023,11-02-2023,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,05-02-2023,69,28.8,7,0,201.6
10311,DUMON,1,19-02-2023,11-02-2023,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,05-02-2023,42,11.2,6,0,67.2
10297,BLONP,5,03-03-2023,26-01-2023,2,5.74,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,20-01-2023,39,14.4,60,0,864
10297,BLONP,5,03-03-2023,26-01-2023,2,5.74,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,20-01-2023,72,27.8,20,0,556
10295,VINET,2,15-02-2023,26-01-2023,2,1.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,18-01-2023,56,30.4,4,0,121.6
10274,VINET,6,19-01-2023,01-01-2023,1,6.01,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,22-12-2022,72,27.8,7,0,194.6
10274,VINET,6,19-01-2023,01-01-2023,1,6.01,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,22-12-2022,71,17.2,20,0,344
10265,BLONP,2,07-01-2023,28-12-2022,1,55.28,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,10-12-2022,17,31.2,30,0,936
10265,BLONP,2,07-01-2023,28-12-2022,1,55.28,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,10-12-2022,70,12,20,0,240
10251,VICTE,3,21-12-2022,30-11-2022,1,41.34,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,23-11-2022,65,16.8,20,0,336
10248,VINET,5,17-12-2022,01-12-2022,3,32.38,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,19-11-2022,72,34.8,5,0,174
10248,VINET,5,17-12-2022,01-12-2022,3,32.38,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,19-11-2022,42,9.8,10,0,98
10248,VINET,5,17-12-2022,01-12-2022,3,32.38,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,19-11-2022,11,14,12,0,168
11072,ERNSH,4,17-10-2024,,2,258.64,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,19-09-2024,41,9.65,40,0,386
11072,ERNSH,4,17-10-2024,,2,258.64,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,19-09-2024,50,16.25,22,0,357.5
11072,ERNSH,4,17-10-2024,,2,258.64,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,19-09-2024,64,33.25,130,0,4322.5
11072,ERNSH,4,17-10-2024,,2,258.64,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,19-09-2024,2,19,8,0,152
11060,FRANS,2,12-10-2024,18-09-2024,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,14-09-2024,77,13,10,0,130
11060,FRANS,2,12-10-2024,18-09-2024,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,14-09-2024,60,34,4,0,136
11057,NORTS,3,11-10-2024,15-09-2024,3,4.13,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,13-09-2024,70,15,3,0,45
11054,CACTU,8,10-10-2024,,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,12-09-2024,67,14,20,0,280
11054,CACTU,8,10-10-2024,,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,12-09-2024,33,2.5,10,0,25
11056,EASTC,8,26-09-2024,15-09-2024,2,278.96,Eastern Connection,35 King George,London,,WX3 6FW,UK,12-09-2024,7,30,40,0,1200
11056,EASTC,8,26-09-2024,15-09-2024,2,278.96,Eastern Connection,35 King George,London,,WX3 6FW,UK,12-09-2024,55,24,35,0,840
11056,EASTC,8,26-09-2024,15-09-2024,2,278.96,Eastern Connection,35 King George,London,,WX3 6FW,UK,12-09-2024,60,34,50,0,1700
11053,PICCO,2,09-10-2024,13-09-2024,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,11-09-2024,32,32,20,0,640
11044,WOLZA,4,05-10-2024,15-09-2024,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,07-09-2024,62,49.3,12,0,591.6
11041,CHOPS,3,04-10-2024,12-09-2024,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,06-09-2024,63,43.9,30,0,1317
11038,SUPRD,1,03-10-2024,14-09-2024,2,29.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,05-09-2024,52,7,2,0,14
11037,GODOS,7,03-10-2024,11-09-2024,1,3.2,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,05-09-2024,70,15,4,0,60
11038,SUPRD,1,03-10-2024,14-09-2024,2,29.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,05-09-2024,71,21.5,30,0,645
11035,SUPRD,2,02-10-2024,08-09-2024,2,0.17,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,04-09-2024,1,18,10,0,180
11035,SUPRD,2,02-10-2024,08-09-2024,2,0.17,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,04-09-2024,54,7.45,10,0,74.5
11035,SUPRD,2,02-10-2024,08-09-2024,2,0.17,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,04-09-2024,42,14,30,0,420
11035,SUPRD,2,02-10-2024,08-09-2024,2,0.17,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,04-09-2024,35,18,60,0,1080
11029,CHOPS,4,28-09-2024,11-09-2024,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,31-08-2024,63,43.9,12,0,526.8
11029,CHOPS,4,28-09-2024,11-09-2024,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,31-08-2024,56,38,20,0,760
11024,EASTC,4,27-09-2024,04-09-2024,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK,30-08-2024,65,21.05,21,0,442.05
11024,EASTC,4,27-09-2024,04-09-2024,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK,30-08-2024,26,31.23,12,0,374.76
11024,EASTC,4,27-09-2024,04-09-2024,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK,30-08-2024,33,2.5,30,0,75
11024,EASTC,4,27-09-2024,04-09-2024,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK,30-08-2024,71,21.5,50,0,1075
11026,FRANS,4,27-09-2024,12-09-2024,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,30-08-2024,18,62.5,8,0,500
11026,FRANS,4,27-09-2024,12-09-2024,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,30-08-2024,51,53,10,0,530
11023,BSBEV,1,12-09-2024,08-09-2024,2,123.83,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,29-08-2024,7,30,4,0,120
11023,BSBEV,1,12-09-2024,08-09-2024,2,123.83,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,29-08-2024,43,46,30,0,1380
11017,ERNSH,9,25-09-2024,04-09-2024,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,28-08-2024,3,10,25,0,250
11017,ERNSH,9,25-09-2024,04-09-2024,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,28-08-2024,59,55,110,0,6050
11017,ERNSH,9,25-09-2024,04-09-2024,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,28-08-2024,70,15,30,0,450
11019,RANCH,6,25-09-2024,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,28-08-2024,46,12,3,0,36
11019,RANCH,6,25-09-2024,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,28-08-2024,49,20,2,0,40
11015,SANTG,2,08-09-2024,04-09-2024,2,4.62,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,25-08-2024,77,13,18,0,234
11015,SANTG,2,08-09-2024,04-09-2024,2,4.62,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,25-08-2024,30,25.89,15,0,388.35
11010,REGGC,2,21-09-2024,05-09-2024,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,24-08-2024,7,30,20,0,600
11010,REGGC,2,21-09-2024,05-09-2024,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,24-08-2024,24,4.5,10,0,45
11013,ROMEY,2,21-09-2024,25-08-2024,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,24-08-2024,23,9,10,0,90
11013,ROMEY,2,21-09-2024,25-08-2024,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,24-08-2024,68,12.5,2,0,25
11013,ROMEY,2,21-09-2024,25-08-2024,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,24-08-2024,42,14,4,0,56
11013,ROMEY,2,21-09-2024,25-08-2024,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,24-08-2024,45,9.5,20,0,190
11007,PRINI,8,20-09-2024,28-08-2024,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,23-08-2024,29,123.79,10,0,1237.9
11007,PRINI,8,20-09-2024,28-08-2024,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,23-08-2024,42,14,14,0,196
11007,PRINI,8,20-09-2024,28-08-2024,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,23-08-2024,8,40,30,0,1200
11008,ERNSH,7,20-09-2024,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,23-08-2024,71,21.5,21,0,451.5
11009,GODOS,2,20-09-2024,25-08-2024,1,59.11,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,23-08-2024,24,4.5,12,0,54
11009,GODOS,2,20-09-2024,25-08-2024,1,59.11,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,23-08-2024,60,34,9,0,306
